Smiles,Property
Cc1cccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)c1,1
COC(=O)c1nn(-c2ccc(-c3ccccc3)cc2)cc1O,1
COC(=O)c1nn(-c2ccc3c(c2)CCN3C(C)=O)cc1O,1
O=C(Nc1ccc(Cl)cn1)c1ccc2c(c1)OCCO2,1
COC(=O)c1ccc2nc(Nc3nc4c(F)cc(F)cc4s3)sc2c1,1
Cc1nc(C)c(C(=O)Nc2ncc([N+](=O)[O-])s2)o1,1
Cc1ccccc1C(=O)Nc1nnc(-c2ccco2)s1,1
Brc1ccc(-c2cn3ccccc3n2)s1,1
O=C(O)/C=C/c1cnn(-c2ccccc2)c1,1
N#Cc1nc(N2CCCC2)nc(N2CCCC2)n1,1
Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc3c(c2)OCCO3)n1,1
COC(=O)c1ccc(-c2nc(-c3cccs3)no2)cc1,1
CCOC(=O)CNC(=O)CSc1nnc(NC(=O)c2ccc(C)cc2)s1,1
O=c1c(Cl)c(Cl)cnn1Cc1ccccc1Cl,1
Cc1nnc(NC(=O)c2sc3ccccc3c2Cl)s1,1
CCSc1ccc(-c2ccc(C)cc2)nn1,1
Cc1ccc2nc(-c3cccc(N)c3)oc2c1,1
COc1ccc(OCC(=O)Nc2nccs2)cc1,1
Cc1ccc(-c2nc3cc(N)ccc3o2)cc1,1
c1ccc2nc(-c3nc4ccccc4o3)ccc2c1,1
c1ccc(-n2ncc3c(N4CCCCC4)ncnc32)cc1,1
O=C(Nc1ccccc1)c1cc2ccccc2o1,1
COC(=O)c1cccc(NC(=S)NCCC2=CCCCC2)c1,1
O=c1c2ccccc2cnn1-c1nc2ccccc2[nH]1,1
CC(C)(C)c1ccc(C(=O)N2CCCCCC2=O)cc1,1
Cc1nc2sc(-c3ccccc3)cc2c(=O)[nH]1,1
O=C(NCCC1=CCCCC1)c1ccc(Cl)cc1,1
Cc1nc(-c2ccc(NC(=O)c3cccs3)cc2)cs1,1
O=C(Nc1ccc(N2CCCCC2)cc1)c1ccccc1,1
O=C(/C=C/c1ccccc1)Nc1ccc2c(c1)OCCO2,1
Cc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1,1
CCc1ccc2oc(-c3ccc(N)cc3)nc2c1,1
O=C1c2ccccc2S(=O)(=O)N1Cc1nc2ccccc2s1,1
COc1ccc(-n2nc3cc(C)c(NC(C)=O)cc3n2)cc1,1
Cc1ccc2nc(-c3cc(N)cc(N)c3)oc2c1,1
O=C(/N=N/c1c(O)[nH]c2ccccc12)c1ccc2c(c1)OCO2,1
CCOc1cccc(C(=O)Nc2nnc(-c3ccco3)s2)c1,1
CN(C)c1ccc(-c2nc3ccccc3n2C)cc1,1
CCc1nnc(NC(=O)c2ccc(OC)cc2)s1,1
NC(=O)c1ccc(-c2ncc(-c3ccccc3)o2)cc1,1
COc1cccc2cc(-c3nnc(-c4ccccc4)o3)c(=O)oc12,1
O=C(Nc1ccccn1)c1cc2ccccc2o1,1
O=C(O)c1cccc(-c2nc3ccccc3[nH]2)c1,1
COc1ccc(-c2ccc(SC)nn2)cc1,1
CCOc1ccc(-c2ccc(SC)nn2)cc1,1
CCOc1ccc(-c2ccc(SCC)nn2)cc1,1
Brc1ccc(-c2nc(-c3ccccn3)no2)o1,1
c1ccc(C(Cc2nc(-c3ccncc3)no2)c2ccccc2)cc1,1
Clc1ccccc1-c1nnc(-c2ccc3c(c2)OCO3)o1,1
COc1ccc(-c2cc3nc4n(c(=O)c3s2)CCC4)cc1,1
COc1ccc(-c2cc3nc(C)cc(N)n3n2)cc1,1
c1ccc(-c2cnc(-c3ccccc3)nc2)cc1,1
N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCCC2,1
COc1ccccc1NC(=O)Cc1nn(C)c(=O)c2ccccc12,1
COC(=O)c1ccc(-c2nc3cc(N)ccc3o2)cc1,1
Cc1ccccc1OCC(=O)Nc1cccc(C(=O)O)c1,1
CCc1nn2cc(-c3ccccc3)nc2s1,1
c1ccc(-c2nc(-c3ccccn3)no2)cc1,1
Cc1ccc(-c2nc(-c3ccccn3)no2)cc1,1
O=C(/C=C/c1ccccc1)Nc1cccc(C(=O)O)c1,1
COc1ccc(N/C=C2\CCc3ccccc3C2=O)cc1,1
O=C(Nc1ccncc1)c1ccc(-c2ccccc2)cc1,1
Oc1ccccc1-c1cc(-c2ccc3c(c2)OCCO3)n[nH]1,1
COc1ccc(O)c(C(=O)CC(=O)c2ccc(F)cc2)c1,1
CC(C)c1ccc2oc(-c3ccc(N)cc3)nc2c1,1
Cc1ccoc1C(=O)Nc1ccc(CC(=O)O)cc1,1
O=C(Nc1ccc2c(c1)OCCO2)c1cc2ccccc2o1,1
COc1ccc(O)c(C(=O)CC(=O)c2ccccc2)c1,1
CCCc1ccc(-c2ccc(/C=C/C(=O)O)cc2)nc1,1
CC(C)(C)c1ccc(C(=O)Nc2ccc(CC(=O)O)cc2)o1,1
Cc1ccc(NC2=Nc3ccccc3CC2)cc1,1
Cc1cc(C(=O)Nc2cccc(C(=O)O)c2)oc1C,1
c1ccc2sc(-c3ccc4c(c3)OCO4)nc2c1,1
COc1ccc(-c2cn3cc(C)ccc3n2)cc1F,1
O=c1c2c(nc3cc(-c4cccc(Cl)c4)[nH]n13)CCCC2,1
Cc1ccc2nc(-c3cccc(N)c3)[nH]c2c1,1
CC1(C)CC(=O)c2sc(NC(=O)c3cccs3)nc2C1,1
Cc1nc(-c2ccc(NC(=O)c3ccccc3)cc2)cs1,1
COc1ccc(-c2csc(Nc3ccccn3)n2)cc1,1
Cc1cc(NC(=O)Cc2ccccc2)c2ccccc2n1,1
Cc1cc(C)c2c(N)c(C(=O)Nc3nccs3)sc2n1,1
COc1cccc(-c2nc(-c3ccccn3)no2)c1,1
COc1ccc(-c2nc(-c3ccccn3)no2)cc1,1
COc1ccc(C(=O)NNC(=O)c2ccccn2)cc1,1
O=C(COc1ccc(Cl)cc1Cl)Nc1ccccn1,1
Cc1nc2cc(-c3ccccc3)sc2c(=O)n1N,1
CCCN1C=CC(=C2C(=O)c3ccccc3C2=O)C=C1,1
Cc1ccc(S(=O)(=O)NCc2ccncc2)cc1C,1
CN(C)c1ccc(/C=N/c2ccccc2C(N)=O)cc1,1
O=C(NC1=NCCS1)c1cc2ccccc2o1,1
Cc1csc(NC(=O)/C=C/c2ccc3c(c2)OCO3)n1,1
CC(C)Oc1ccc(C(=O)Nc2ccc(N(C)C)cc2)cc1,1
Cc1nc2sccn2c1-c1csc(NCc2ccccc2)n1,1
CN(C)c1ccc(NC(=S)c2ccccn2)cc1,1
Cc1ccc(NC(=O)c2csc(-c3ccccc3)c2C)cc1,1
CC(C)Oc1ccc(C(=O)NC2=NCCS2)cc1,1
COc1cc(SC)ccc1C(=O)Nc1ccc2c(c1)OCCO2,1
O=c1c2ccccc2cnn1CCOc1ccccc1,1
CCOc1ccc(C(=O)Nc2cc(C)ccn2)cc1,1
CC(C)(C)c1ccc(C(=O)Nc2cccc3c(=O)[nH][nH]c(=O)c23)cc1,1
Cc1cc(OCC(=O)Nc2ccncc2)cc(C)c1Br,1
CN(C)c1ccc(C(=S)Nc2ccccc2)cc1,1
Nc1cc(-c2ccccc2)nn1Cc1ccc(Cl)cc1,1
Cc1ccc(-c2cc(N)n(Cc3ccc(Cl)cc3)n2)cc1,1
O=C(CCl)N(c1ccccc1)c1c[nH]c2ccccc12,1
O=C(COc1ccc2ccccc2c1)Nc1ccncc1,1
CC(C)(C)c1ccc(Oc2ccc(N)cc2)cc1,1
Cc1cc(Nc2cccc([N+](=O)[O-])c2)n2c(nc3ccccc32)c1C#N,1
Cc1c(C(=O)Nc2ccccc2)csc1-c1ccccc1,1
O=C(Nc1ccccn1)c1ccc2c(c1)OCCO2,1
CC(C)n1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1
Cc1ccn2cc(-c3cc4ccccc4oc3=O)nc2c1,1
Cc1nc2ccc(-c3nc4ccccc4[nH]3)cc2[nH]1,1
CC(=O)Nc1ccc2oc(-c3cc(F)c(F)cc3Cl)nc2c1,1
Cc1ccc(CNc2nc3ccccc3s2)s1,1
CCCc1ccc(-c2ccc(F)c(N)c2)nc1,1
N#Cc1c(NC(=O)CSc2ncn[nH]2)sc2c1CCCC2,1
c1ccc(-c2ccc(-c3nc(-c4ccccn4)no3)cc2)cc1,1
CCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1Cl,1
CCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2C)cc1Cl,1
Cc1ccc2nc(NC(=O)CCCC(=O)O)sc2c1,1
NNC(=O)c1cccc(COc2ccccc2Br)c1,1
Cc1nn(C)c(C)c1CN(C)S(=O)(=O)c1ccc2ccccc2c1,1
COc1ccc(OCc2cccc(C(=O)NN)c2)cc1,1
COc1ccc(OCc2cccc(C(=O)Nc3cc(C)on3)c2)cc1,1
Cc1cnc(NC(=O)c2nn(C)cc2[N+](=O)[O-])s1,1
O=c1oc2ccccc2cc1-c1nc2c(s1)CCCC2,1
CCOC(=O)c1c(N)sc(C(=O)Nc2ccc3c(c2)OCO3)c1C,1
Cc1cc(C)c(C#N)c(SCc2nnc(-c3ccccc3)o2)n1,1
O=C1C(=C2SCCCS2)CC/C1=C\c1ccc(F)cc1,1
O=C(Nc1ccccn1)c1onc2c1CCCC2,1
CC(C)CC(=O)Nc1ccc(-c2cn3ccsc3n2)cc1,1
Cc1ccc(-c2cn3cc([N+](=O)[O-])ccc3n2)cc1,1
CNC(=O)Oc1ccc(-c2cn3cc(C)ccc3n2)cc1,1
CNC(=O)Oc1ccc(-c2cn3cc(Cl)ccc3n2)cc1,1
Cc1ccc(-c2nc3cc(C)ccc3o2)cc1,1
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccccc1C(=O)O,1
O=C(Nc1ccc(Cl)cc1)Nc1ccccc1C(=O)O,1
c1ccn2cc(-c3ccc4c(c3)OCCO4)nc2c1,1
COc1cccc(-c2nnc(-c3ccc(C)o3)o2)c1,1
O=C(NCCc1ccccc1)c1ccc2nccnc2c1,1
Cn1c(-c2ccccc2)cnc1SCC(=O)N1CCCCC1,1
O=C(O)CSCC(=O)Nc1ccc(C2CCCCC2)cc1,1
CN(C)c1ccc(-c2nnc(-c3cccs3)o2)cc1,1
CCOc1ccc(-c2nnc(-c3cccs3)o2)cc1,1
CCOc1ccc(-c2nnc(-c3ccccc3)o2)cc1,1
CCOc1ccc(-c2nnc(-c3ccccc3F)o2)cc1,1
CC(C)Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,1
CC(=O)c1c(C)[nH]c(C(=O)Nc2nc(C)cs2)c1C,1
CCc1ccc(-c2nc(-c3ccncc3)no2)cc1,1
Cc1ccc(/C=C/C(=O)C2C(=O)c3ccccc3C2=O)cc1,1
CCc1ccc(-c2cc(C(=O)Nn3cnnc3)c3ccccc3n2)cc1,1
CCc1nnc(NC(=O)c2ccc(OC)cc2OC)s1,1
O=C(COc1ccc(Cl)cc1Cl)Nc1ccc(Cl)cn1,1
CCSc1nnc(NC(=O)c2ccc(C)cc2)s1,1
Cc1ccc(-c2cc(-c3ccccc3)no2)c(O)c1,1
Cn1c(-c2ccc(C(=O)c3ccccc3)s2)nc2ccccc21,1
Cc1oc(-c2nc3ccccc3n2C)cc1C(=O)c1ccccc1,1
Cc1cccc(-n2ncc3c(N4CCCC4)ncnc32)c1,1
Cc1cc(OCC(=O)Nc2ccncc2)ccc1Br,1
CCc1cc2c(N3CCN(c4ccccc4)CC3)ncnc2s1,1
O=C(Oc1ccc(-c2nc(-c3ccccn3)no2)cc1)c1ccccc1,1
COc1cccc(-c2nc3cc(C)ccc3o2)c1,1
Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1,1
COc1cc(/C=C/[N+](=O)[O-])ccc1OCc1cccc(C(=O)O)c1,1
CC(C)C(=O)Nc1ccc(-c2nc3cccnc3o2)cc1,1
O=C(Nc1cccnc1)c1ccc(CN2CCc3ccccc3C2)cc1,1
O=C(CCCc1ccccc1)Nc1cccc(C(=O)O)c1,1
CCOc1ccc2nc(NC(=O)c3ccoc3C)sc2c1,1
Cc1ccc(-c2nc3cc(NC(=O)C(C)C)ccc3o2)cc1C,1
Cc1ccc(CC(=O)Nc2ccncc2)cc1,1
CCc1c(C)c2ccc(OCC(=O)OC(C)C)c(C)c2oc1=O,1
O=C(Nc1ccncc1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,1
Cc1nc(-c2ccc(C(=O)Nc3ccc(F)cc3)cc2)cs1,1
CCOc1ccc(OCc2cccc(C(=O)N(CC)CC)c2)cc1,1
c1ccc(-c2noc(-c3ccc4c(c3)OCO4)n2)nc1,1
CN1CCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)CC1,1
CCN1CCN(C(=S)c2ccc(-c3ccccc3)cc2)CC1,1
Cc1cccc(-c2noc(-c3ccc4c(c3)OCO4)n2)c1,1
COc1ccc(-c2nc(-c3ccccc3)no2)c(OC)c1,1
COc1cccc(NC(=O)Nc2ccc3c(c2)nc(C)n3C)c1,1
COc1ccccc1NC(=O)Nc1ccc2c(c1)nc(C)n2C,1
COC(=O)COc1ccc(S(=O)(=O)NCc2ccncc2)cc1,1
COC(=O)Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1,1
CCOC(=O)Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1,1
Cc1nc(NC(=O)/C=C/c2ccco2)sc1C,1
COC(=O)c1sc(NC(=O)c2ccc(OC)cc2OC)nc1C,1
Cn1c(/N=N/C(=O)c2ccccc2)c(O)c2ccccc21,1
O=c1c2sc(-c3ccccc3)cc2nc2n1CCC2,1
CCOc1ccc(NC(=O)c2cnsn2)cc1,1
CN(C)c1ccc(NC(=O)c2cnsn2)cc1,1
Cc1oc(-c2ccc3c(c2)OCCO3)cc1C(=O)O,1
N#Cc1ccccc1COc1ccc(/C=C/C(=O)O)cc1,1
Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)nc1,1
CCOc1ccc(NC(=O)c2ccccn2)cc1,1
O=C(COc1ccc2ccccc2c1)Nc1nccs1,1
COc1ccccc1-c1nc(-c2ccccn2)no1,1
C/C(=N\c1ccc(C)cc1)c1sc2ccccc2c1O,1
Cc1ccc2[nH]c3c(N4CCc5ccccc5C4)ncnc3c2c1,1
c1ccc(-c2noc(-c3ccc4ccccc4c3)n2)nc1,1
NNC(=O)c1cccc(COc2ccc3c(c2)CCC3)c1,1
CCOC(=O)c1cnc(Nc2nc3ccccc3o2)nc1C,1
Cc1cc(C)nc(SCC(=O)Nc2ccnc3ccccc23)n1,1
Oc1ccc(-c2n[nH]c(C(F)(F)F)c2-c2ccccc2)c(O)c1,1
N#CC(C#N)=C(Nc1ccc(F)cc1)SCc1cccc(F)c1,1
CCN(CC)c1ccc2cc(-c3nc4ccccc4[nH]3)c(=O)oc2c1,1
Cc1cc(C)nc(Nc2n[nH]c(-c3ccc(C(C)(C)C)cc3)n2)n1,1
C1=C(CCNc2ncnc3c2[nH]c2ccccc23)CCCC1,1
COc1ccc2nc(NC(=S)N(C)C)sc2c1,1
Cc1ccnc(Nc2nc3ccccc3o2)n1,1
Cc1ccnc(NC(=O)/C=C/c2ccccc2Cl)c1,1
Cc1cc(N2CCCCC2)nc(NCc2ccccc2)n1,1
CC(=O)c1cn(Cc2ccccc2C#N)c2ccccc12,1
CCOC(=O)c1oc2ccc(S(=O)(=O)n3nc(-c4ccccc4)cc3N)cc2c1C,1
CC1CCN(c2nc3ccc(C(=O)N4CCN(Cc5ccc6c(c5)OCO6)CC4)cc3s2)CC1,1
CCCCN(C)C(=O)c1cc2cc3ccc(OC)cc3nc2s1,1
Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC(C(=O)NC4CCCc5ccccc54)C3)ccc21,1
O=C(c1ccc(CNS(=O)(=O)c2ccccc2)cc1)N1CCN(Cc2ccccc2)CC1,1
O=C(Nc1cccc(O)c1)c1noc2c1CCc1ccccc1-2,1
CSc1ccc(NC(=O)N2CCN(c3nc4ccccc4s3)CC2)cc1,1
Cc1cccc(C)c1NC(=O)N1CCN(c2nc3ccccc3s2)CC1,1
CCCCCCCCNc1ncnc2ccccc12,1
COc1cccc(CNC(=O)c2cc3c(C)nc4ccccc4c3o2)c1,1
COc1ccc2cc3cc(C(=O)Nc4cc(OC)c(OC)c(OC)c4)oc3nc2c1,1
Clc1ccc(CSc2nc3ccncc3[nH]2)cc1,1
CCCCCn1c(=O)[nH]c2cc(C(=O)N3CCN(Cc4ccc5c(c4)OCO5)CC3)ccc2c1=O,1
CC(C)CC(=O)N/C(N)=N/c1nc2ccccc2s1,1
O=C1C2C3c4ccccc4C(c4ccccc43)[C@@H]2c2nc3ccccc3n21,1
Cc1csc(NC(=O)C2COc3ccccc3O2)n1,1
O=C(O)c1cccc(NC(=S)N/N=C/c2ccccn2)c1,1
S=C(N/N=C/c1ccc2ncccc2c1)Nc1cccnc1,1
N/C(=N\OC(=O)c1ccc(Cl)cc1Cl)c1ccccn1,1
COc1ccc(-c2nc3ccccc3s2)cc1,1
COc1cccc(-c2nc3ccccc3s2)c1O,1
COc1ccc(/C=N/Nc2nncc3ccccc23)cc1,1
C/C(=N\Nc1cccc2cccnc12)c1ccccn1,1
N/C(=N\N=C\c1ccc2c(c1)OCO2)c1nonc1N,1
C/C(=N\NC(=O)c1cccc(N2CCCC2=O)c1)c1ccccc1,1
O=C(N/N=C/c1ccc2cccnc2c1)c1ccco1,1
CC(C)(C)C(=O)Nc1cc2nn(-c3ccccc3)nc2cc1Cl,1
C(=N/Nc1ccc2ccccc2n1)\c1ccc2c(c1)OCCO2,1
Cc1cccc(/C=N/Nc2nncc3ccccc23)c1,1
N/C(=N\OC(=O)c1cccc(Cl)c1)c1ccccn1,1
CCC(C)NC(=O)c1c(N)n(/N=C/c2cccs2)c2nc3ccccc3nc12,1
CC(C)c1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1,1
O=C(O)c1ccc(N/N=C/c2ccc3ncccc3c2)cc1,1
Cc1cccc(/C=N/Nc2ccc3ccccc3n2)c1,1
COc1ccccc1N/N=C/c1ccc2c(c1)OCO2,1
O=C(Nc1ccccc1C(=O)N/N=C/c1ccncc1)c1ccccc1,1
COc1ccc(/C=N/Nc2nc3ccccc3s2)cc1O,1
CC(C)(C)c1ccc(/C=N/Nc2cccc(C(=O)O)c2)cc1,1
COc1cccc(/C=N/Nc2ncnc(N)c2[N+](=O)[O-])c1OC,1
Cn1c(N/N=C/c2cc3ccccc3nc2Cl)nc2ccccc21,1
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1ccc(Cl)c(C(=O)O)c1,1
CC(C)(C)c1ccc(/C=N/Nc2ccc(C(=O)O)cc2)cc1,1
C=CC/N=c1\scc(-c2ccc3c(c2)NC(=O)CO3)n1/N=C(\C)c1ccccn1,1
O=C(N/N=C/c1ccc2ncccc2c1)c1ccco1,1
Cc1nc(N/N=C/c2ccccn2)sc1C,1
C/C(=N\Nc1ncc(Cl)cc1Cl)c1ccccn1,1
Fc1cccc(/C=N/Nc2ccc3ccccc3n2)c1,1
Cc1nn(-c2ccccc2Cl)c(Cl)c1/C=N/Nc1cccc(C(=O)O)c1,1
COc1ccc(/C=N/NC(=S)Nc2ccccc2[N+](=O)[O-])cc1O,1
Cc1nn(-c2ccccc2Cl)c(Cl)c1/C=N/Nc1nc2ccccc2s1,1
Clc1ccc(-c2nnc(-c3ccccc3)o2)c(Cl)c1,1
COc1ccc(C(=O)Nc2ccccc2C(=O)N/N=C/c2cccc3ccccc23)cc1,1
Cc1ccsc1/C=N/Nc1cccc(C(=O)O)c1,1
Cc1ccc(Nc2nc(-c3cccs3)cs2)nc1,1
N#Cc1c(NC(=O)CSc2ncn[nH]2)sc2c1CCCCC2,1
CC(C)CN1C(=O)c2ccc(C(=O)Nc3ccncc3)cc2C1=O,1
O=C(CSC1=NCCS1)Nc1ccnc2ccccc12,1
Cc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,1
COc1ccc(-c2nc3ccccc3s2)cc1O,1
Cc1ccc(OC(=O)c2ccc3nc(C)sc3c2)cc1,1
Fc1ccc(NC(=S)Nc2ccc(Cl)cc2Cl)cc1,1
COc1ccccc1C(=O)Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1,1
COc1ccccc1C(=O)NCc1ccc(-c2nc3ccccc3s2)cc1,1
Cc1cc(Cl)c(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)cc1OCC(N)=O,1
COc1cc(CSc2nnnn2-c2ccc(C)cc2)cc(OC)c1OC,1
CC(C)c1cc(C(N)=O)c(NC(=O)c2cccc(COc3ccc(Cl)cc3)c2)s1,1
O=C(Nc1ccn(Cc2ccccc2F)n1)c1ccc(COc2ccc(Br)cc2)cc1,1
Cc1cc(C)n(Cc2ccc(NC(=O)c3ccc(COc4ccccc4Br)cc3)cc2)n1,1
Cc1ccc(-c2nc(NC(=O)c3nn(C)cc3[N+](=O)[O-])sc2C)cc1C,1
O=C(O)/C=C/C(=O)NC1CCC(CC2CCC(NC(=O)/C=C/C(=O)O)CC2)CC1,0
O=C(O)c1cc(-c2ccc3c(c2)OCO3)nc2ccc(Br)cc12,0
COC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc1,0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCN(c2ccccc2)CC1,0
COC(=O)c1ccccc1NC(=O)CSc1[nH]c(=O)cc(C)c1C#N,0
Fc1ccc(CSc2nnc(CN3CCOCC3)n2-c2ccccc2)c(Cl)c1,0
Cc1ccc(C(=O)N2CCN(c3ccc(NC(=O)CSc4ccc(Cl)cc4)cc3)CC2)cc1,0
COc1ccc(NC(=O)CN(C2CCCCC2)S(C)(=O)=O)cc1OC,0
Cc1ccc(Cl)cc1N1CCN(C(=O)CN(C2CCCCC2)S(C)(=O)=O)CC1,0
NS(=O)(=O)c1ccc(CNC(=O)Cc2c(F)cccc2Cl)cc1,0
O=C(O)c1cccc(NC(=O)c2ccc3c(c2)C(=O)N(Cc2ccco2)C3=O)c1,0
Cc1cccc(-c2nnc(-c3cccc(NC(=O)Cc4cccs4)c3)o2)c1,0
O=C(c1ccccc1F)N(NC(=O)C(O)(c1ccccc1)c1ccccc1)c1ccccc1,0
Cc1ccc(S(=O)(=O)N2CCN(Cc3cc(C(C)C)ccc3O)CC2)cc1,0
N#Cc1c(Cl)c(Cl)c2nnc(-c3ccc(Br)cc3)n2c1Cl,0
O=C(O)c1cc2ccccc2oc1=O,0
COc1ccc(OC)c(NC(=O)C2CCN(C(=O)c3cccs3)CC2)c1,0
COc1ccc(CCNC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1OC,0
Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,0
Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1S(=O)(=O)N1CCOCC1,0
CCOc1ccccc1-n1nnnc1SCC(=O)NCc1ccco1,0
CCOC(=O)c1ccc(NC(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,0
CCn1nccc1C(=O)Nc1ccc(Cl)cn1,0
O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCCO2,0
COc1ccc(-c2ccc3c(n2)sc2c(=O)[nH]c(=O)[nH]c23)cc1OC,0
CCN1CCN(c2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2)CC1,0
Cc1cccc(C(=O)Nc2ccc(N3CCN(S(C)(=O)=O)CC3)cc2)c1,0
Cc1nn(Cc2ccc(C(=O)O)o2)c(C)c1[N+](=O)[O-],0
CC(C)Nc1nc(NC(C)(C)C)nc(Oc2ccc(=O)n(C)n2)n1,0
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCN(c2ncccn2)CC1,0
Cc1cc(C)n2ncc(C(=O)Nc3ccc4c(c3)OCO4)c2n1,0
c1ccc2c(c1)nc(NCc1ccc3c(c1)OCO3)n2CCN1CCOCC1,0
CCOC(=O)Cn1c(=O)c2c(nc(Br)n2Cc2ccccc2Cl)n(C)c1=O,0
Cc1ccc(-n2[nH]c(C)c(/C=N/c3ccc(Br)cn3)c2=O)cc1,0
O=C(Nc1cccnc1)Nc1ccccc1Cl,0
COc1ccc(C(=O)NNC(=O)CSc2nnc(-c3cccnc3)o2)cc1,0
COC(=O)Cn1c(CCS(=O)(=O)c2ccc(Cl)cc2)nc2ccccc21,0
O=C(O)Cn1c(CCS(=O)(=O)c2ccc(Br)cc2)nc2ccccc21,0
COc1ccc(-c2cc(-c3nnc(-c4ccncc4)o3)c3ccccc3n2)cc1,0
CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)CCC3CCCC3)CC2)cc1,0
O=c1[nH]c2ccc(Br)cc2c(-c2ccccc2)c1CN1CCOCC1,0
COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)Cc1cccs1,0
O=C(CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1)Nc1ccc2c(c1)OCO2,0
COc1ccc(-c2nnc(SCC(=O)NCc3cccs3)n2C)cc1,0
COc1ccc(NCc2nnc(SCC(=O)Nc3ccccc3OC)o2)cc1,0
COC(=O)c1c(NC(=O)CSc2ccccc2N)sc(C)c1C,0
O=C(Oc1c(-c2ccco2)oc2ccccc2c1=O)c1cccnc1,0
CN(C1CCCCC1)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2cccs2)cc1,0
COC(=O)C(C)N1C(=O)S/C(=C/c2cc(C)n(C(C)C)c2C)C1=O,0
COc1ccc(C(=O)Oc2ccc3c(C)cc(=O)oc3c2C(C)=O)cc1,0
CCN1CCN(c2nn3c(=O)c4ccccc4nc3c3ccccc23)CC1,0
O=C(Cc1ccc(Nc2nc3ccc(Br)cc3[nH]2)cc1)NCCc1cccs1,0
COc1ccc(CCNC(=O)C23CN(Cc4ccccc4)CC2C(c2ccc([N+](=O)[O-])cc2)=NO3)cc1,0
CC(C)C(C(=O)OCC(=O)c1cccc([N+](=O)[O-])c1)N1C(=O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1=O,0
O=C(CN1C(=O)/C(=C/c2ccccc2F)Oc2ccccc21)N1CCN(c2ccccn2)CC1,0
CC1CC(=O)N(c2ccc(NCc3ccc(Cl)cc3)c([N+](=O)[O-])c2)C1=O,0
CCCCC(CCC(=O)NNC(=O)Cc1ccccc1)C(=O)O,0
COCCN(C(=S)Nc1ccccc1OC)C1CCN(C(C)=O)CC1,0
CS(=O)(=O)Nc1cccc(C2=NN(C(=O)c3ccccc3Cl)C(c3ccccc3O)C2)c1,0
COc1ccc2[nH]c(C)c(CCNC(=S)Nc3cccc(C)c3)c2c1,0
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2sccc2C(=O)NN(C)C)cc1,0
COc1ccc(Nc2nc(C)c(-c3ccccc3)s2)cc1,0
CN1CCN(S(=O)(=O)c2cnccc2N2CCN(c3cccc(Cl)c3)CC2)CC1,0
Cc1c(Cl)c(C(=O)N2CCCc3ccccc32)nn1C,0
O=S(=O)(NCC1CCN(S(=O)(=O)c2ccccc2)CC1)c1ccccc1,0
CCOC(=O)c1nn(-c2ccccc2C)c2nc(-c3ccc(Cl)cc3)c(C#N)c(=O)n12,0
Cc1cccc2nc(-c3cccc(NC(=O)Cc4ccccc4)c3)cn12,0
O=S(=O)(c1ccc(NC(=S)N2CCN(c3ccccc3F)CC2)cc1)N1CCOCC1,0
CCOC(=O)c1cc(C(=O)OCC)cc(-n2c(C)cc(C(=O)CN3CCOCC3)c2C)c1,0
